	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
10	-200.85851112313767	-6.538283930589343	283.52464520913867	77.46359189553579	-459.07016765029374	5.862064897008669	604.3953211936863	-57.37889796805795	151.09450526978338	-617.5285593750001	-26.121640473782442	49.94079561354583	-821.0724303599999	373.1204646617531	500.5129742443748	-272.0796333407757	23.78266008068375	209.7194715563241	-118.7738392471246	-371.5489561444299
11	-190.36807791064132	-6.5600651174973335	275.5269706834359	77.74304366287048	-443.05945053832124	5.813240455590253	616.3641194605522	-59.54858939973882	149.74172594531223	-628.79172447	-26.265945442837634	50.690206773176605	-798.7341990506666	362.71449097916	505.4779221784164	-275.25902725229867	23.109867854775143	197.76410902144912	-115.92843259049297	-356.4707901278964
12	-180.76650869290108	-6.3711905595031855	255.95645007726196	72.74356902522598	-395.5272399762894	5.66963773770275	545.5041544269761	-53.57200676330413	133.3148745577751	-551.615545788	-24.884211302635318	46.68145327928692	-729.35522976	326.1291018530805	448.65625374845195	-251.99653265742614	22.417897562573042	189.51317163955989	-109.37267583048019	-328.0664188237927
13	-198.47126149001994	-6.625045599046849	292.52582481354176	80.12028042207365	-477.9582863598733	5.890743982984186	603.1275791641827	-61.2682685345309	147.38463541156787	-682.2477050105998	-26.262947157064257	52.6488448824172	-672.56420332	377.5108505083539	529.2799076088172	-283.5595478542132	23.698404149112644	205.7450346179692	-121.45582083229131	-379.058223138289
14	-184.40796147828814	-6.309371965232336	263.1573316552003	74.13714764841316	-396.21085578423504	5.68993598592652	567.6737636865096	-54.325506819859434	136.52005987076856	-552.1627162688001	-25.064780219082973	47.770478098083146	-753.535206424	338.340406746932	481.04459954653845	-261.4511165383346	22.45244484109843	197.92584134480023	-111.86147625383053	-340.9978137397488
15	-183.7958735883994	-6.324594260361517	260.835356966191	73.3678326707822	-387.2257789020316	5.744961756396886	556.7892849066312	-54.51173600695395	134.35244740293345	-544.8420248691999	-25.17332176039854	47.86459200126601	-736.3997813013333	331.31419127698376	466.0407182889489	-258.42290597801343	22.592833165624363	195.99796564939112	-108.2534138167559	-337.05614943908444
16	-171.18138410574971	-6.192358376950789	238.66010106846898	70.52540721514885	-346.6252130083168	5.654862675553038	532.869340530561	-49.43420504851746	122.69448835766863	-491.9117564283999	-24.235030172579428	44.26096417348391	-670.6040313373333	298.78966737310367	425.52589485843623	-235.79595050617039	21.839015761177453	181.8751487134426	-98.32103974734737	-285.3466800244999
17	-198.064859630131	-6.624215985215495	286.3369959586801	77.86791589862074	-463.1304188266062	5.889360117052212	595.1596216315787	-60.453936900248294	148.7861790625137	-637.8200892448002	-26.84307944940791	51.85979499999028	-741.0474184960002	377.6561038020165	514.1631499068335	-281.0789108820498	23.592427690143346	211.65667992499857	-121.81694079826349	-375.1067171314337
18	-188.5383954237308	-6.458529839671366	271.4231787059953	74.01425003762289	-433.2184109105611	5.712761815779511	560.2065283667848	-56.65348522491936	137.7213464745149	-620.6776574129998	-25.13889456941579	48.62250756628154	-751.4863732199998	343.16250243795776	487.55677547314895	-270.89874677944897	22.65681374266604	197.05519833552182	-115.86125067629078	-357.7101170130999
19	-171.35126730807534	-6.13803877963639	248.33738643670512	71.95312983181135	-374.6198749802784	5.602107110178192	548.6803404669453	-53.60089917166564	129.8873110242245	-525.5930199877498	-24.057852263141193	47.43819037199405	-706.616014533	327.630604949176	473.30987118785407	-240.0699794189631	21.33565839579361	181.82879426241146	-102.84802365707448	-341.60087767890633
